名称,注释,processed_text,vector,vector_norm,score
良,张良，汉高祖的著名谋士，与萧何、韩信被称为“汉初三杰”。平：陈平，汉高祖的著名谋士，后位至丞相。,['张良汉高祖的著名谋士与萧何韩信被称为汉初三杰平陈平汉高祖的著名谋士后位至丞相'],"[-6.6730655e-03 -1.5420711e-03  6.4794626e-03 -4.0162313e-03
 -1.1353564e-03 -8.2412846e-03 -8.1871720e-03  6.5648449e-03
  8.8979341e-03 -4.7393846e-03  6.0856747e-03  8.9199897e-03
 -9.8680134e-04 -4.4505037e-03 -6.3157640e-03  9.7171441e-03
  1.2681055e-03  6.5859328e-03  4.2365314e-03  4.1571679e-03
  7.8845027e-05  9.6771112e-03 -3.8471448e-03 -3.9171337e-04
  6.3942075e-03 -2.9943525e-03  7.5021195e-03 -8.1158830e-03
 -5.4262970e-03  7.2743283e-03 -4.2716227e-03 -7.5163925e-03
  1.1949420e-03 -8.4490227e-03 -6.3402858e-03  1.6239727e-03
 -2.2150755e-03 -8.6077238e-03  7.2385240e-03 -7.0007457e-03
 -5.5685355e-03 -3.9598942e-03  7.8944294e-03 -4.6102917e-03
  7.7297650e-03 -7.9571893e-03 -1.4380288e-03 -1.1819601e-04
 -9.0031056e-03 -2.7803981e-03  1.4160657e-03 -1.4855707e-03
  6.4715338e-03  3.0163263e-03  5.8307434e-03 -5.0762855e-03
 -4.6915184e-03  7.0661069e-03  6.3582454e-03 -8.0204653e-03
  8.9101950e-03 -2.3366236e-03  3.2305801e-03  3.8176156e-03
  2.5152445e-03  2.4272681e-03  7.8537893e-03  4.1895448e-03
  4.1473317e-03  8.9291157e-03 -4.6420274e-03 -1.8951618e-03
  8.3096568e-03 -1.2672771e-03  2.1886397e-03  9.0714963e-03
  6.3465750e-03 -5.3193881e-03 -5.6807459e-03 -8.0648493e-03
  2.6288521e-03  4.0152823e-03  1.1687577e-03  6.8065594e-03
 -5.1274989e-03 -4.8863254e-03 -9.0449704e-03 -8.8308919e-03
 -9.8245004e-03  3.5258937e-03 -5.7004606e-03  7.6347794e-03
  8.0114780e-03  7.3682582e-03  2.2780430e-03 -7.5761424e-03
  1.7877435e-03 -2.6419044e-03 -5.5760504e-03  6.3103082e-04]",0.058802113,9
坐,安安稳稳。,['安安稳稳'],"[ 5.2930033e-03 -9.0338215e-03  7.0687495e-03 -1.2191320e-03
  7.0987367e-03  4.9458290e-03  1.2171280e-03 -5.8990405e-03
  5.2218284e-03  8.9692064e-03 -2.1180212e-03  4.4772159e-03
 -4.8101116e-03  5.9865592e-03  6.5234280e-03  1.5443170e-03
  7.5107883e-03  6.5854727e-03 -9.9267708e-03 -6.3508414e-03
  9.2451861e-03 -1.0049224e-04 -6.3462256e-05 -9.3857972e-03
 -8.3478102e-03  1.1185228e-03  9.9072875e-03 -3.1542731e-03
  2.1184729e-03  1.2203478e-03 -5.4106712e-03  7.5938664e-03
 -8.5047279e-03 -1.7870223e-03 -5.1528621e-03  9.9959131e-04
  3.4376716e-03  9.3789473e-03 -6.1824988e-03  1.9087457e-03
  3.9305245e-03  6.5748109e-03  6.1633480e-03  3.8447536e-03
  1.3269663e-03 -5.8102892e-03 -4.7345518e-04  8.2429424e-03
  3.2104480e-03 -2.8634763e-03 -7.7399076e-03  7.2104754e-03
 -1.1404145e-03 -1.1498046e-03  8.1987465e-03 -5.3836931e-03
 -3.7165678e-03  2.7676558e-03  2.8824366e-03 -5.7012690e-03
 -7.6307501e-03  4.3418584e-03 -2.9550077e-04 -9.2345569e-03
 -3.2078612e-03  2.2210539e-03  7.9830876e-03  4.3190382e-03
 -8.8898866e-03 -5.7623233e-03 -4.7678328e-03 -8.7603461e-03
 -5.0606608e-04  2.4348497e-03 -8.2343258e-03  8.6195422e-03
  8.0663990e-03  8.6839227e-03 -8.4499558e-03 -5.4814136e-03
  3.3048927e-03  9.4321463e-03  8.2411598e-03 -6.3894810e-03
  8.2065929e-03  2.3790478e-04 -5.8513298e-03 -6.7546521e-03
  5.7077827e-03  5.6870808e-03  8.2939789e-03  8.4989676e-03
  2.6650620e-03 -3.4981382e-03 -2.3950457e-04  9.1418792e-03
  4.9173962e-03  3.2702493e-03 -1.3505960e-03  4.8958873e-03]",0.059425585,9
未解,不能理解。胡三省认为“解”应读作“懈”，未解，即未敢懈怠之意。,['不能理解胡三省认为解应读作懈未解即未敢懈怠之意'],"[ 0.00823617  0.00566529 -0.00421806  0.00906209  0.00766109  0.00330468
 -0.00260442  0.00347064 -0.00089443 -0.00477539 -0.00669797  0.00833962
 -0.00951435  0.00535227  0.00499855  0.00885513 -0.00936017  0.0026944
  0.00388447 -0.00536981 -0.00502189  0.00280221 -0.00526387  0.00108468
 -0.00194351 -0.00640805  0.00943226 -0.00384059 -0.00269517  0.00945223
  0.00844887  0.00971461 -0.00126998  0.0007265   0.00214718 -0.00243311
  0.00878788  0.00439503 -0.00866115 -0.00927573 -0.00895251  0.00864488
 -0.00243796 -0.00120126 -0.00661447 -0.00841167  0.00158431 -0.00188891
 -0.00285419  0.00507008  0.00923012 -0.00958577 -0.00289651  0.00768899
  0.00120535 -0.00268137  0.00266722 -0.00038916  0.00522787 -0.00357824
  0.00834938  0.00187703 -0.0090192  -0.00297803 -0.00020971 -0.0034946
  0.00261333  0.00061563  0.00570706 -0.00196507  0.00274235  0.00750857
  0.00094243 -0.00320173  0.00206417 -0.00756007  0.00554142  0.00368825
 -0.00258635  0.00531248  0.00614864  0.00871436  0.00886447 -0.00242844
 -0.00847121 -0.00099918 -0.00413829  0.00464781  0.00894292 -0.00135248
  0.00047589  0.00994666  0.00189396 -0.00042317  0.00656192 -0.00651204
  0.00907456  0.00579683  0.00588871 -0.00784524]",0.058097012,9
刘繇,字正礼，东汉末年任扬州刺史，因受淮南大军阀袁术的逼迫，南渡长江，不久被孙策攻破，退保豫章（今江西省南昌市），后为豪强笮融攻杀。《三国志·吴书》有传。王朗：字景兴，东汉末年为会稽（治所在今浙江省绍兴市）太守，孙策势力进入江浙时，兵败投降，后为曹操所征召，仕于曹魏。,['字正礼东汉末年任扬州刺史因受淮南大军阀袁术的逼迫南渡长江不久被孙策攻破退保豫章今江西省南昌市后为豪强笮融攻杀三国志吴书有传王朗字景兴东汉末年为会稽治所在今浙江省绍兴市太守孙策势力进入江浙时兵败投降后为曹操所征召仕于曹魏'],"[ 6.0309898e-03 -5.5984342e-03  7.8920331e-03  6.7525697e-03
 -7.0295953e-03 -8.2556773e-03 -6.5095364e-03 -6.9182608e-03
  7.7001872e-03  3.5765981e-03 -9.2970254e-03  1.4846564e-04
 -9.3665086e-03 -4.6541071e-03 -3.4503150e-03  1.5255952e-03
  4.8972033e-03 -5.8523272e-03  1.2537944e-03 -3.8152887e-03
  2.1763695e-03  2.2212111e-03 -1.7874801e-03  7.6586427e-03
  6.4342748e-03  4.0635644e-03  5.3885030e-03  2.8645552e-03
 -2.5015867e-03  4.9329423e-03 -1.7517603e-03 -2.4324846e-03
  3.3831012e-03  9.6195601e-03 -3.7701605e-04  2.2252034e-03
 -9.2321420e-03 -4.8487745e-03 -3.8468158e-03 -9.2806956e-03
  9.8239053e-03 -7.7648889e-03 -7.1553634e-03 -6.0298182e-03
  2.5182618e-03  4.6874522e-03 -3.8056744e-03  6.2904228e-03
 -5.0707936e-04  8.5090566e-03 -2.9734254e-03  2.8582036e-03
  5.9627686e-03 -4.0544607e-03 -2.8882825e-03  6.7773806e-03
 -2.7502023e-03  9.0694018e-03 -1.6352892e-03  3.9380766e-03
 -4.4544707e-03 -8.5528400e-03  4.7979475e-04 -1.7803609e-03
  1.4834225e-03 -5.0211274e-03  9.4893035e-03  8.7852096e-03
  8.1418660e-03  6.2224674e-03  4.0597725e-03 -8.6014578e-03
  7.4108923e-03  2.1886386e-03 -5.5655837e-03  9.7029507e-03
  9.8892841e-03  4.7612190e-04 -3.2864893e-03  7.7888262e-03
 -6.6853906e-03  6.2466133e-03  9.4075473e-03 -5.6925300e-04
 -8.7606581e-03 -1.1598325e-03  5.0773690e-03 -6.7669773e-03
 -8.7201977e-03 -2.9106094e-03 -9.4479321e-05 -6.1726663e-03
  2.4512566e-03  6.9141509e-03 -8.5139014e-03  2.0680653e-03
  1.4885843e-03  8.7248441e-03 -9.0783760e-03 -1.7929161e-03]",0.058956005,9
江东,指长江中下游地区。,['指长江中下游地区'],"[-0.00226062  0.00191484  0.00781417 -0.00561508  0.00381485  0.00070542
  0.00289845 -0.00213714 -0.00987416  0.00588243 -0.00142213 -0.00831762
  0.00071287 -0.0061716   0.00767754 -0.00639701 -0.00164713 -0.00039515
 -0.00428959 -0.00342228  0.00734497  0.0018517  -0.00937792 -0.00028384
 -0.0095316  -0.003161    0.00495891  0.0037001  -0.0057403   0.00145839
  0.00580989 -0.00749726 -0.00338043 -0.00246541 -0.00889508  0.00210227
  0.00650821  0.00244366  0.00237583 -0.00080809 -0.00080893 -0.00626952
 -0.00049343  0.00659285  0.00297063  0.00054554  0.00783063  0.00279894
 -0.00742216  0.00730734  0.00955273 -0.0090816   0.00722636 -0.00759303
 -0.00035893  0.00461067 -0.00574328 -0.00795492 -0.00728746 -0.00989405
 -0.00666736  0.00955336  0.00292539 -0.0090641   0.00850587  0.0072139
  0.00786077  0.00961002 -0.00867105 -0.00219562  0.00209678  0.002417
  0.00483371 -0.00772822  0.00481522  0.00993514 -0.00896381  0.00789395
  0.00320842 -0.00415875 -0.00153729 -0.00851276 -0.00748392  0.00551747
 -0.00313062  0.00999031 -0.0080197  -0.00704814  0.00614395  0.00788114
  0.0036863   0.00723814  0.00648832 -0.00577709  0.00870345 -0.00633605
 -0.00287847 -0.00598315  0.00608935 -0.00438558]",0.060868807,9
殊绝,极度超出的意思。,['极度超出的意思'],"[-0.00622198 -0.00062173 -0.00949217  0.00784034 -0.00564418 -0.00358064
  0.00433278  0.0043741   0.00889773  0.00577771 -0.00841088  0.00024332
  0.00290107 -0.00016286 -0.00858744 -0.007602    0.00780989 -0.00876657
 -0.00544369  0.00944177 -0.00365967  0.00127193 -0.00677785 -0.00465891
  0.00238217  0.00607099 -0.00117358 -0.00890637 -0.00708932  0.00886863
 -0.00221887 -0.0065995   0.00856103  0.00971128 -0.00335782 -0.00412092
  0.00719437  0.00817022  0.00294719 -0.00916369 -0.00821791 -0.00709129
  0.0025398  -0.00923648 -0.00206553 -0.00426737  0.00360762  0.00508958
 -0.00999456 -0.00690602 -0.00864869 -0.00735366 -0.00436214  0.00423453
  0.00376794  0.00121576  0.00670303 -0.00882668 -0.00341914 -0.004304
 -0.00839588  0.00511129 -0.0009564   0.00094713  0.00347845  0.0088701
  0.00536974  0.00543122 -0.00161608  0.00481188  0.00897756  0.00620633
  0.00741094 -0.00830053 -0.00970845 -0.00295714 -0.0076639   0.00624816
 -0.00547834 -0.00404872  0.00919357 -0.00107144  0.00758761  0.00244864
  0.00570414 -0.00775406 -0.00414508  0.00395539 -0.00929869 -0.00209921
 -0.0070775   0.00755306  0.00471801 -0.00022776 -0.00139943 -0.00938211
  0.00658966  0.00503591 -0.0015995   0.00385479]",0.061897505,9
孙,指孙武，春秋时人，曾为吴国将领，善用兵，著有兵法十三篇。吴：指吴起，战国时兵家、法家代表人物，先后仕于鲁、魏、楚，著有《吴子兵法》。,['指孙武春秋时人曾为吴国将领善用兵著有兵法十三篇吴指吴起战国时兵家法家代表人物先后仕于鲁魏楚著有吴子兵法'],"[ 3.0757701e-03 -1.5842546e-03 -1.1963260e-03 -5.8477926e-03
 -5.7676993e-03 -3.5825646e-03  3.1732558e-04  1.4689433e-03
 -3.3027946e-03  1.9397080e-03 -5.6695305e-03  9.9862898e-03
 -8.2016585e-04 -6.9489707e-03 -1.8582523e-03  7.9363417e-03
 -1.1005020e-03 -5.1538683e-03 -8.0460850e-03 -5.8696973e-03
 -3.1964481e-03  7.7202390e-03 -7.2237337e-03  1.4400983e-03
 -7.6264143e-05  3.9387345e-03 -7.9444675e-03  7.9504792e-03
 -2.7889276e-03  5.2995994e-03 -9.5066316e-03  5.0889254e-03
 -8.2489774e-03 -3.2517780e-03 -1.1872781e-03 -3.6422061e-03
 -7.3236943e-04  2.3472308e-05  4.5096828e-03 -2.2412944e-03
 -4.0084813e-03 -6.1729811e-03  8.3243288e-03  4.6128607e-03
  9.1016851e-03  5.4835365e-03 -4.6111774e-03  8.2787154e-03
 -6.9585908e-03  3.0443561e-03 -3.3556437e-03  2.6778935e-04
  3.7600899e-03 -2.8218043e-03 -4.4203280e-03 -1.9492912e-03
  5.2037119e-04  6.4550601e-03 -5.8552157e-03  4.6665277e-03
 -3.7091100e-03 -7.9460526e-03 -5.6048441e-03  1.8558884e-03
  8.7884497e-03  7.8737130e-03  9.1769574e-03  6.8899631e-03
 -2.9662393e-03 -2.4210883e-03  8.8157309e-03  6.4811576e-03
  6.0123871e-03  6.8799295e-03  1.6215027e-03  2.3945929e-03
 -8.2073128e-03  7.5366902e-03  9.4442694e-03 -7.0817173e-03
  1.1635136e-03  8.7411478e-03  3.6550332e-03  6.9505847e-03
  7.6295962e-03 -1.9184530e-03  8.8634221e-03  5.9866048e-03
 -1.8971383e-03  6.1465500e-05  9.7077359e-03  5.8213235e-03
 -6.6857981e-03 -3.4905458e-03 -3.4888983e-03  3.1212235e-03
  1.1050344e-03 -8.6030224e-03  2.1710205e-03  9.6187722e-03]",0.056153007,9
困于南阳,建安二年（198），曹操在宛城（今河南省南阳市，汉时南阳郡的治所）为张绣所败，身中流矢。,['建安二年198曹操在宛城今河南省南阳市汉时南阳郡的治所为张绣所败身中流矢'],"[ 2.3558079e-03  4.2842422e-03  1.9622506e-03  8.1195189e-03
  8.8776592e-03  3.1601144e-03 -2.4387622e-03  3.6050272e-03
 -7.7146995e-03  8.0154575e-03 -4.0081320e-03  9.9216364e-03
 -9.5885824e-03 -2.5598491e-03  8.8864062e-03 -4.0770532e-03
 -1.9587122e-03  5.0348677e-03  9.2851846e-03 -3.6540866e-04
 -6.7989458e-03  9.9900672e-03 -9.5258392e-03  1.2456155e-03
  5.5658794e-03 -7.8317830e-03 -5.6315348e-03 -9.1207810e-03
 -7.1758033e-05  5.0023589e-03 -8.2255490e-03 -3.0814051e-03
  8.3900560e-03 -4.4614091e-03  3.1752693e-03  3.5147415e-03
 -3.5766019e-03 -5.1736343e-03  8.3249351e-03 -2.5188220e-03
  8.9609651e-03 -2.4186682e-03  3.0502535e-03  5.5956780e-03
  5.6363939e-04  4.3950020e-03 -5.9633981e-03  8.4135653e-03
 -1.6444742e-03 -4.4152453e-03  5.1102019e-03  9.9221468e-03
 -5.6610201e-03  8.3995581e-04  4.3369355e-03 -2.7499462e-03
  6.3991308e-04  8.8223657e-03  7.7218101e-03 -6.4568152e-03
 -3.2067418e-03  9.2181507e-03 -3.1924367e-04 -9.5614763e-03
 -7.1720243e-04 -6.8076956e-03  9.2602969e-04  8.2047225e-04
 -4.3975939e-03 -4.5887195e-03  8.7962830e-03  4.5839595e-03
  2.5760757e-03  1.8444466e-03  8.2293665e-03 -4.9939360e-03
  6.1039221e-03 -9.8610285e-04 -7.6568853e-03 -9.6952207e-03
 -1.6761743e-03  8.1172837e-03  2.2067286e-03 -8.9784572e-03
  1.2235641e-03 -3.6245072e-03 -4.0582540e-03  8.1298687e-03
  5.8225822e-03  3.6031962e-04  2.4504387e-03  9.0069888e-04
 -9.9226870e-03  2.9905569e-03  7.1830680e-03  3.9889193e-03
  2.4717283e-03 -3.5476815e-03  2.3403012e-03 -7.6326202e-03]",0.058139894,9
险于乌巢,建安五年（200），曹操与袁绍在官渡相持，因乏粮难支，在荀彧等人的劝说下，坚持不退，后焚烧掉袁绍在乌巢所屯的粮草，才得险胜。,['建安五年200曹操与袁绍在官渡相持因乏粮难支在荀彧等人的劝说下坚持不退后焚烧掉袁绍在乌巢所屯的粮草才得险胜'],"[ 4.2132530e-03  2.3962092e-03 -4.0929436e-04 -5.9812190e-04
  2.6334084e-03  2.2231054e-03  1.4790857e-03  9.1309790e-03
  3.5320378e-03  1.3929605e-03 -2.9337765e-03 -6.0691857e-03
 -9.3129780e-03 -3.2601249e-03  4.3493845e-03  7.5754058e-03
  6.3561677e-04 -4.7804271e-03  3.5994160e-03 -3.9000798e-03
 -7.5940014e-04  8.8635413e-03  8.1677055e-03 -4.1843296e-04
 -5.9106280e-03  3.6931909e-03  9.8121883e-03  8.6693373e-03
 -1.9080364e-03  7.1480740e-03  9.2707919e-03 -9.5584979e-03
  8.8855494e-03  2.2158623e-05 -5.1955595e-03  3.6797202e-03
  8.9645842e-03 -7.2416365e-03  6.8710162e-03 -6.4289533e-03
 -7.7851629e-03  5.5052876e-03 -4.5720781e-03  4.7625923e-03
  7.3687481e-03  9.6525075e-03  5.7112300e-03 -8.8655045e-03
  3.2431269e-03 -8.9901676e-03 -3.6827088e-04  9.7819138e-03
 -5.1139868e-03  4.0978957e-03 -5.7326173e-03 -8.0472417e-03
  8.0152741e-03  3.2451379e-03  7.3767244e-03  2.9330992e-03
  1.1639607e-03  3.7225401e-03 -8.4222965e-03  6.5917624e-03
 -4.4854726e-03  4.6109925e-03 -5.4628160e-03  1.0415900e-03
  4.0189838e-03 -2.4803805e-03 -7.5305165e-03 -6.0364185e-03
 -9.9401977e-03  9.6841231e-03 -4.3904986e-03 -1.0553587e-03
 -9.0221176e-03 -4.5746611e-03 -4.8877718e-03  3.0174053e-03
  5.6555998e-03  3.4995938e-03  9.8567996e-03  1.8948424e-03
  9.8759783e-03  7.5551225e-03  2.7633179e-03  2.1439837e-03
 -7.5138807e-03 -2.3621952e-03  5.6402804e-03 -8.1377709e-03
  2.2612226e-03 -7.5862575e-03  9.6486602e-03 -1.2429596e-04
  9.1484428e-04 -4.7781598e-03  6.1183120e-03 -7.1264980e-03]",0.06007712,9
逼于黎阳,建安七年（202）五月，袁绍死，袁谭、袁尚固守黎阳（今河南浚县东），曹操连战不克。,['建安七年202五月袁绍死袁谭袁尚固守黎阳今河南浚县东曹操连战不克'],"[-6.0437561e-04  1.4134586e-03 -1.1889315e-03 -4.0426757e-03
  8.6133240e-04 -9.6712029e-03  1.3963389e-03 -4.1750241e-03
 -5.7943095e-03  3.8124491e-03  1.4539015e-03  3.6494946e-03
  8.9772342e-04 -9.5130540e-03  9.9810092e-03 -3.5324562e-03
 -2.1929180e-03  7.1417917e-03  8.0581900e-05  3.0549478e-03
  2.2580207e-03  2.3836088e-03  6.7622792e-03  9.4754649e-03
 -5.5919529e-04 -3.4264659e-03  4.5567765e-03 -8.3352327e-03
  8.4687332e-03  2.4005508e-03  5.9993970e-03  2.8026700e-03
 -1.3284922e-03  9.6181751e-04 -4.7955941e-03  9.0880310e-03
  5.0321245e-03  3.6097299e-03 -5.0093355e-03 -8.6439606e-03
  7.9351114e-03  2.9527927e-03 -4.2490065e-03 -8.6702565e-03
 -3.9636875e-03  1.4086425e-03 -9.1897724e-03  5.3317548e-05
  2.8004169e-03 -9.9422550e-03 -1.4772058e-04 -6.0696495e-03
 -3.6076319e-03 -1.6291213e-03 -9.9768098e-03 -3.6126291e-03
 -7.0231464e-03 -7.3415660e-03  1.5920735e-03  2.3366762e-03
  9.2876973e-03  8.8647734e-03 -6.4154495e-03 -9.2179142e-03
  7.8905877e-03  5.4128408e-03  6.9307135e-03 -2.9398871e-03
 -5.2291644e-03 -4.5680618e-03 -8.3339866e-03  5.8762562e-03
 -3.4557318e-03  8.6338306e-03 -5.6842649e-03  9.6320482e-03
 -4.5020962e-03  8.6629689e-03 -5.4094065e-03 -7.5085079e-03
  7.6617040e-03 -9.7741224e-03 -8.7815570e-03  4.9512051e-03
 -9.7522009e-03  5.2811373e-03  3.6526979e-03 -7.0199789e-03
  3.1476556e-03  1.4540291e-03  8.6421696e-03  2.8818620e-03
 -5.1225997e-03 -2.3510528e-03  6.8500675e-03 -6.6184532e-03
  9.2949225e-03 -3.2020009e-03 -4.6487870e-03 -4.3676724e-03]",0.059267096,9
殆死潼关,建安十六年（211），曹操与马超、韩遂战于潼关，在黄河边与马超军遭遇，曹操避入舟中，马超骑兵沿河追射之。殆，几乎。,['建安十六年211曹操与马超韩遂战于潼关在黄河边与马超军遭遇曹操避入舟中马超骑兵沿河追射之殆几乎'],"[-7.1909986e-03  6.3146208e-03 -1.9803024e-03 -4.7483589e-03
  4.9495040e-03 -7.8499988e-03  2.9036808e-03  9.6031632e-03
  6.9305827e-03 -3.0540335e-03  2.4092258e-03  4.9569132e-03
  9.6000591e-03 -2.7315712e-03  1.3284934e-03 -4.1864477e-03
 -3.1668781e-03  8.6642028e-04  2.1986747e-03 -5.3410660e-03
  4.2374264e-03 -5.1115179e-03 -4.5954217e-03 -8.9827590e-03
  7.6544737e-03  4.2922711e-03 -2.1957958e-03  8.4271133e-03
  1.9700122e-03 -9.9012181e-03 -7.7599180e-03 -4.2331349e-03
 -7.2850632e-03  7.3961616e-03  5.0639664e-03  2.0192219e-03
 -6.4344646e-04 -7.4285530e-03  6.1254823e-03 -5.1920940e-03
 -2.6895166e-03 -5.8510480e-03 -2.1769190e-03 -9.3230484e-03
  3.2816518e-03 -7.4280836e-03  6.7563583e-03 -7.4581956e-03
 -5.8874441e-03  7.5951815e-05 -7.9560746e-03  5.3649452e-03
 -4.2332504e-03  3.8213731e-04  7.8098108e-03  3.1247914e-03
 -1.8881440e-04  7.6742708e-03 -1.4562011e-04  5.6164907e-03
  5.9863795e-03 -8.0048144e-03  1.9234169e-03 -9.4629619e-03
 -1.3966584e-03  8.5969921e-03 -2.4649119e-03 -4.7844220e-03
  2.7934432e-03  7.2649610e-03  6.5772831e-03 -6.5101124e-03
  7.0274090e-03  7.5866044e-03 -5.3651156e-03 -1.1936342e-03
 -5.9459923e-04 -9.4217490e-03 -2.3824943e-03  9.7806342e-03
 -2.6035679e-03 -7.6625706e-03 -4.2716884e-03 -9.5271645e-03
  2.0009733e-03  6.0172472e-03  7.3977589e-04 -3.4776689e-03
  9.4740260e-03 -9.3661426e-03 -4.5604240e-03 -9.7572291e-03
  9.5887473e-03 -1.8582094e-03 -5.3436253e-03 -7.8924838e-03
  8.2076630e-03 -2.9566132e-03 -5.8085406e-03  3.7300384e-03]",0.059169803,9
伪定,此言曹氏统一北中国，僭称国号。诸葛亮以蜀汉为正统，因斥曹魏为“伪”。,['此言曹氏统一北中国僭称国号诸葛亮以蜀汉为正统因斥曹魏为伪'],"[-6.9859182e-03  9.0193786e-03  6.4259921e-03 -4.1302908e-03
 -3.0704893e-03  1.5109503e-03 -9.7362148e-03  4.0817107e-03
  4.2273975e-03  5.8862995e-03 -8.9274570e-03 -1.2756110e-04
 -6.3702166e-03  5.8231782e-03  9.9112717e-03 -7.6490402e-04
 -7.9649333e-03  4.8641777e-03 -2.8810860e-04  2.6893818e-03
 -6.3447906e-03 -7.0814969e-04 -2.6285255e-03  7.4075316e-03
 -7.7478900e-03 -3.7480437e-03 -1.3027084e-03 -2.8136801e-03
  5.9375847e-03 -3.4502745e-04 -2.4498915e-03 -8.7754996e-03
 -9.7035933e-03  1.8330633e-03 -8.0220343e-04 -9.5159123e-03
  7.1769999e-03  7.3267068e-03  6.4396393e-03 -3.0301344e-03
 -1.9077539e-04  7.7637527e-03 -6.6096820e-03 -7.0123849e-03
 -8.1024924e-03  4.3249656e-03 -9.3846461e-03  1.7102695e-03
  8.0499807e-03  1.3361096e-03 -9.5208837e-03  8.1308959e-03
  5.6124604e-03 -8.2648490e-03  5.7048630e-03  8.3548548e-03
  6.1200573e-03 -4.3900623e-03  6.2616169e-03 -4.9235011e-03
 -7.5438251e-03  3.6938072e-03 -5.2382327e-03 -1.7362273e-03
 -5.2481317e-03 -7.3180888e-03 -1.7578256e-03  1.1606860e-03
  1.1827254e-03  7.5193439e-03  3.5424172e-03 -9.8231696e-03
 -8.7830247e-03 -1.9513178e-03 -2.4467565e-03 -6.4168931e-03
  8.8124564e-03  4.1727033e-03 -7.5213038e-03  5.7420623e-03
 -1.5638316e-03 -7.1679484e-03  2.1040439e-06  6.8900334e-03
 -5.0400533e-03 -3.7544298e-03 -2.2435689e-03  4.9973391e-03
  4.9361764e-03 -7.4240039e-03 -8.6067021e-03 -5.3193333e-04
  2.9783344e-03  2.9847801e-03  3.2308709e-03 -9.9867582e-05
 -1.2694752e-03  3.7854325e-03 -4.0924072e-04  5.5057039e-03]",0.05745038,9
四越巢湖,曹魏以合肥为军事重镇，巢湖在其南面。而孙吴在巢湖以南长江边上的濡须口设防，双方屡次在此一带作战。,['曹魏以合肥为军事重镇巢湖在其南面而孙吴在巢湖以南长江边上的濡须口设防双方屡次在此一带作战'],"[ 5.42242872e-03  6.83036586e-03  6.11092942e-03 -9.51491855e-03
  9.65041015e-03 -7.99104944e-03  6.68216962e-04  1.15776065e-05
  7.15261558e-03 -8.82119685e-03  3.20820929e-03 -6.08255016e-03
  6.06691829e-05  7.45161669e-03 -9.24406666e-03  9.97122377e-03
 -9.07003414e-03  6.84881676e-03 -8.35408177e-03 -6.71031466e-03
 -8.11358914e-03  6.07778085e-03 -2.57201190e-03  1.63938280e-03
 -9.04022250e-03  9.89683997e-03  2.96109798e-03 -4.35096258e-03
 -3.23302392e-03  8.02108273e-03  3.05930735e-03 -9.67711303e-03
  3.36649409e-03 -5.56036597e-03  2.11250433e-03  8.08653329e-03
 -1.36869191e-03  1.97973248e-04  6.08320488e-03 -5.83138457e-03
  3.50277429e-03  3.99860740e-03 -9.74783767e-03 -3.63213778e-03
  8.00312497e-03  1.78326131e-03  9.41004977e-03 -1.68715359e-03
  8.52543581e-03 -8.39115400e-03  5.09080151e-03 -8.72109551e-03
  2.59248493e-03  8.26839823e-03 -2.30260496e-03  7.37189874e-03
 -9.51022375e-03 -8.38866225e-04  4.00741445e-03 -5.19561768e-03
  7.41184969e-03 -7.33657135e-03 -1.09352346e-03  9.15170647e-03
  7.88252428e-03  8.07642937e-04  9.80115868e-03 -9.84586123e-03
 -3.02119739e-03  2.51238234e-03 -2.40498316e-03  5.15131606e-03
  7.64634367e-03 -3.92091973e-03 -2.19388842e-03  9.59933084e-03
 -6.41308678e-03 -8.82047135e-03 -5.53965569e-04 -7.76552316e-03
  8.50769284e-04  2.07663537e-03 -7.73250684e-03 -7.50201929e-04
 -4.70012659e-03 -2.60812766e-03  2.43800040e-03  3.92733701e-03
 -2.57536769e-03  8.57822224e-03  5.72739867e-04  7.20760832e-03
  3.32933897e-03  4.53225849e-03  9.91141424e-03 -4.21340344e-03
  3.21118830e-04 -3.92849185e-03  4.20218566e-03 -6.43702736e-03]",0.061898246,9
